"Id","category","white","red","black","pink","blue","orange","grey","brown","yellow","purple","green","stripe","check","T-Shirt","shirt","sleeveless","longsleeve","polo"
"top1008","[‘black', 'polo’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"top1009","[‘white', 'sleeveless’]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"top1010","[‘stripe', 'T-Shirt’]",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"top1011","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1012","[‘red', 'T-Shirt’]",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1013","[‘black', 'T-Shirt’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1014","[‘pink', 'longsleeve’]",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1015","[‘black', 'T-Shirt’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1016","[‘stripe', 'T-Shirt’]",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"top1017","[‘stripe', 'longsleeve’]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"top1018","[‘black', 'T-Shirt’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1019","[‘grey', 'T-Shirt’]",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"top1020","[‘white', 'longsleeve’]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1021","[‘white', 'T-Shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1022","[‘grey', 'longsleeve’]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"top1023","[‘white', 'T-Shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1024","[‘white', 'T-Shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1025","[‘white', 'T-Shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1026","[‘red', 'longsleeve’]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1027","[‘black', 'T-Shirt’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1028","[‘black', 'T-Shirt’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1029","[‘purple', 'longsleeve’]",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"top1030","[‘pink', 'longsleeve’]",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1031","[‘grey', 'longsleeve’]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"top1032","[‘black', 'sleeveless’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"top1033","[‘stripe', 'T-Shirt’]",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"top1034","[‘black', 'T-Shirt’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1035","[‘blue', 'sleeveless’]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"top1036","[‘black', 'T-Shirt’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1037","[‘grey', 'longsleeve’]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"top1038","[‘stripe', 'T-Shirt’]",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"top1039","[‘black', 'T-Shirt’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1040","[‘check', 'shirt’]",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"top1041","[‘red', 'T-Shirt’]",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1042","[‘white', 'T-Shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1043","[‘white', 'T-Shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1044","[‘purple', 'T-Shirt’]",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"top1045","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1046","[‘stripe', 'T-Shirt’]",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"top1047","[‘blue', 'T-Shirt’]",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1048","[‘orange', 'sleeveless’]",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"top1049","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1050","[‘stripe', 'T-Shirt’]",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"top1051","[‘stripe', 'longsleeve’]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"top1052","[‘black', 'T-Shirt’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1053","[‘black', 'T-Shirt’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1054","[‘white', 'longsleeve’]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1055","[‘blue', 'T-Shirt’]",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1056","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1057","[‘pink', 'T-Shirt’]",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1058","[‘stripe', 'longsleeve’]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"top1059","[‘white', 'longsleeve’]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1060","[‘check', 'shirt’]",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"top1061","[‘black', 'T-Shirt’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1062","[‘red', 'T-Shirt’]",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1063","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1064","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1065","[‘red', 'longsleeve’]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1066","[‘red', 'T-Shirt’]",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1067","[‘pink', 'T-Shirt’]",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1068","[‘grey', 'longsleeve’]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"top1069","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1070","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1071","[‘blue', 'T-Shirt’]",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1072","[‘brown', 'longsleeve’]",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"top1073","[‘red', 'sleeveless’]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"top1074","[‘pink', 'sleeveless’]",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"top1075","[‘white', 'sleeveless’]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"top1076","[‘white', 'T-Shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1077","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1078","[‘white', 'T-Shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1079","[‘red', 'T-Shirt’]",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1080","[‘purple', 'longsleeve’]",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"top1081","[‘grey', 'longsleeve’]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"top1082","[‘white', 'T-Shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1083","[‘grey', 'longsleeve’]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"top1084","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1085","[‘black', 'T-Shirt’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1086","[‘white', 'sleeveless’]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"top1087","[‘red', 'longsleeve’]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1088","[‘blue', 'T-Shirt’]",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1089","[‘blue', 'sleeveless’]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"top1090","[‘grey', 'longsleeve’]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"top1091","[‘grey', 'T-Shirt’]",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"top1092","[‘red', 'sleeveless’]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"top1093","[‘yellow', 'T-Shirt’]",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"top1094","[‘white', 'T-Shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1095","[‘stripe', 'longsleeve’]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"top1096","[‘blue', 'longsleeve’]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1097","[‘blue', 'T-Shirt’]",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1098","[‘grey', 'T-Shirt’]",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"top1099","[‘grey', 'longsleeve’]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"top1100","[‘blue', 'longsleeve’]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1101","[‘stripe', 'T-Shirt’]",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"top1102","[‘white', 'T-Shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1103","[‘white', 'T-Shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1104","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1105","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1106","[‘blue', 'shirt’]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"top1107","[‘grey', 'longsleeve’]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"top1108","[‘check', 'shirt’]",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"top1109","[‘red', 'longsleeve’]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1110","[‘stripe', 'longsleeve’]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"top1111","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1112","[‘white', 'shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"top1113","[‘blue', 'longsleeve’]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"top1114","[‘white', 'T-Shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1115","[‘white', 'shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"top1116","[‘white', 'longsleeve’]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1117","[‘black', 'T-Shirt’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1118","[‘white', 'shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"top1119","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1120","[‘red', 'longsleeve’]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1121","[‘black', 'T-Shirt’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1122","[‘black', 'T-Shirt’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1123","[‘white', 'T-Shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1124","[‘white', 'T-Shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1125","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1126","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1127","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1128","[‘check', 'shirt’]",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"top1129","[‘blue', 'longsleeve’]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1130","[‘purple', 'longsleeve’]",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"top1131","[‘pink', 'longsleeve’]",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1132","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1133","[‘stripe', 'T-Shirt’]",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"top1134","[‘grey', 'longsleeve’]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"top1135","[‘stripe', 'longsleeve’]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"top1136","[‘yellow', 'T-Shirt’]",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"top1137","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1138","[‘blue', 'longsleeve’]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1139","[‘pink', 'T-Shirt’]",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1140","[‘blue', 'polo’]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"top1141","[‘stripe', 'longsleeve’]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"top1142","[‘grey', 'longsleeve’]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"top1143","[‘check', 'shirt’]",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"top1144","[‘stripe', 'T-Shirt’]",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"top1145","[‘red', 'longsleeve’]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1146","[‘black', 'polo’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"top1147","[‘stripe', 'T-Shirt’]",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"top1148","[‘black', 'T-Shirt’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1149","[‘red', 'T-Shirt’]",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1150","[‘yellow', 'T-Shirt’]",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"top1151","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1152","[‘stripe', 'longsleeve’]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"top1153","[‘black', 'T-Shirt’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1154","[‘yellow', 'sleeveless’]",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"top1155","[‘grey', 'longsleeve’]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"top1156","[‘white', 'T-Shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1157","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1158","[‘black', 'T-Shirt’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1159","[‘grey', 'longsleeve’]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"top1160","[‘white', 'longsleeve’]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1161","[‘black', 'T-Shirt’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1162","[‘black', 'sleeveless’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"top1163","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1164","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1165","[‘black', 'T-Shirt’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1166","[‘white', 'T-Shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1167","[‘pink', 'polo’]",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"top1168","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1169","[‘stripe', 'longsleeve’]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"top1170","[‘check', 'T-Shirt’]",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"top1171","[‘blue', 'sleeveless’]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"top1172","[‘stripe', 'shirt’]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"top1173","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1174","[‘grey', 'T-Shirt’]",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"top1175","[‘black', 'T-Shirt’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1176","[‘black', 'T-Shirt’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1177","[‘stripe', 'shirt’]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"top1178","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1179","[‘white', 'shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"top1180","[‘white', 'longsleeve’]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1181","[‘black', 'sleeveless’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"top1182","[‘black', 'T-Shirt’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1183","[‘white', 'longsleeve’]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1184","[‘blue', 'polo’]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"top1185","[‘white', 'T-Shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1186","[‘grey', 'longsleeve’]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"top1187","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1188","[‘blue', 'T-Shirt’]",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1189","[‘white', 'T-Shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1190","[‘blue', 'longsleeve’]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1191","[‘blue', 'longsleeve’]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1192","[‘black', 'T-Shirt’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1193","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1194","[‘check', 'shirt’]",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"top1195","[‘red', 'longsleeve’]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1196","[‘black', 'polo’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"top1197","[‘white', 'T-Shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1198","[‘yellow', 'longsleeve’]",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"top1199","[‘grey', 'polo’]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"top1200","[‘blue', 'T-Shirt’]",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1201","[‘black', 'sleeveless’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"top1202","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1203","[‘grey', 'T-Shirt’]",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"top1204","[‘check', 'shirt’]",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"top1205","[‘red', 'polo’]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"top1206","[‘red', 'T-Shirt’]",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1207","[‘white', 'T-Shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1208","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1209","[‘white', 'sleeveless’]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"top1210","[‘white', 'T-Shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1211","[‘red', 'T-Shirt’]",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1212","[‘white', 'shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"top1213","[‘grey', 'shirt’]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"top1214","[‘black', 'T-Shirt’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1215","[‘black', 'T-Shirt’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1216","[‘green', 'T-Shirt’]",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"top1217","[‘white', 'shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"top1218","[‘black', 'sleeveless’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"top1219","[‘black', 'T-Shirt’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1220","[‘stripe', 'sleeveless’]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"top1221","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1222","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1223","[‘white', 'T-Shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1224","[‘check', 'shirt’]",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"top1225","[‘red', 'T-Shirt’]",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1226","[‘pink', 'T-Shirt’]",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1227","[‘yellow', 'polo’]",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"top1228","[‘white', 'T-Shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1229","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1230","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1231","[‘black', 'sleeveless’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"top1232","[‘white', 'shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"top1233","[‘white', 'longsleeve’]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1234","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1235","[‘white', 'shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"top1236","[‘white', 'longsleeve’]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1237","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1238","[‘blue', 'longsleeve’]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1239","[‘stripe', 'longsleeve’]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"top1240","[‘stripe', 'longsleeve’]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"top1241","[‘check', 'shirt’]",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"top1242","[‘stripe', 'longsleeve’]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"top1243","[‘stripe', 'polo’]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"top1244","[‘yellow', 'T-Shirt’]",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"top1245","[‘white', 'T-Shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1246","[‘white', 'T-Shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1247","[‘white', 'T-Shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"top1248","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1249","[‘yellow', 'sleeveless’]",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"top1250","[‘purple', 'T-Shirt’]",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"top1251","[‘yellow', 'sleeveless’]",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"top1252","[‘black', 'longsleeve’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"top1253","[‘white', 'T-Shirt’]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
